0,1,2,3,4
0.25,0.25,0.328,0.25,0.25
0.25,0.328,0.25,0.25,0.25
0.328,0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25,1.0
0.25,0.25,0.25,1.0,1.0
0.25,0.25,1.0,1.0,0.25
0.25,1.0,1.0,0.25,0.25
1.0,1.0,0.25,0.25,0.25
1.0,0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25,0.372
0.25,0.25,0.25,0.372,0.25
0.25,0.25,0.372,0.25,0.25
0.25,0.372,0.25,0.25,0.25
0.372,0.25,0.25,0.25,0.315
0.25,0.25,0.25,0.315,0.303
0.25,0.25,0.315,0.303,0.325
0.25,0.315,0.303,0.325,0.259
0.315,0.303,0.325,0.259,0.25
0.303,0.325,0.259,0.25,0.25
0.25,0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25,0.264
0.25,0.25,0.25,0.264,0.25
0.25,0.25,0.264,0.25,0.25
0.25,0.264,0.25,0.25,0.25
0.264,0.25,0.25,0.25,0.283
0.25,0.25,0.25,0.283,0.25
0.25,0.25,0.283,0.25,1.0
0.25,0.283,0.25,1.0,0.25
0.283,0.25,1.0,0.25,0.25
0.25,1.0,0.25,0.25,0.25
1.0,0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25,0.272
0.25,0.25,0.25,0.272,0.25
0.25,0.25,0.272,0.25,0.25
0.25,0.272,0.25,0.25,0.257
0.272,0.25,0.25,0.257,0.342
0.25,0.25,0.257,0.342,0.36
0.25,0.257,0.342,0.36,0.257
0.257,0.342,0.36,0.257,0.254
0.473,0.422,0.488,0.621,0.408
0.422,0.488,0.621,0.408,0.415
0.488,0.621,0.408,0.415,0.386
0.621,0.408,0.415,0.386,1.0
0.408,0.415,0.386,1.0,0.275
0.415,0.386,1.0,0.275,0.317
0.386,1.0,0.275,0.317,0.44
1.0,0.275,0.317,0.44,0.293
0.275,0.317,0.44,0.293,0.397
0.317,0.44,0.293,0.397,0.362
0.44,0.293,0.397,0.362,0.438
0.293,0.397,0.362,0.438,0.48
0.397,0.362,0.438,0.48,0.28
0.362,0.438,0.48,0.28,0.956
0.438,0.48,0.28,0.956,0.32
0.48,0.28,0.956,0.32,0.413
0.28,0.956,0.32,0.413,0.314
0.956,0.32,0.413,0.314,0.252
0.32,0.413,0.314,0.252,0.369
0.413,0.314,0.252,0.369,0.258
1.165,1.184,1.199,0.827,0.671
1.184,1.199,0.827,0.671,0.686
1.199,0.827,0.671,0.686,0.67
0.827,0.671,0.686,0.67,0.731
0.671,0.686,0.67,0.731,0.869
0.686,0.67,0.731,0.869,0.85
0.67,0.731,0.869,0.85,1.156
0.731,0.869,0.85,1.156,0.823
0.869,0.85,1.156,0.823,1.022
0.85,1.156,0.823,1.022,1.053
1.156,0.823,1.022,1.053,1.08
1.387,1.228,0.667,0.789,0.848
1.228,0.667,0.789,0.848,0.858
0.667,0.789,0.848,0.858,1.318
0.789,0.848,0.858,1.318,0.996
0.848,0.858,1.318,0.996,0.962
0.858,1.318,0.996,0.962,1.018
1.178,1.142,0.693,0.786,0.837
1.142,0.693,0.786,0.837,0.845
0.693,0.786,0.837,0.845,0.59
0.786,0.837,0.845,0.59,0.97
0.837,0.845,0.59,0.97,1.016
0.845,0.59,0.97,1.016,1.041
0.59,0.97,1.016,1.041,1.095
1.175,0.663,0.667,0.767,1.274
0.663,0.667,0.767,1.274,0.825
0.667,0.767,1.274,0.825,1.035
0.767,1.274,0.825,1.035,1.028
1.274,0.825,1.035,1.028,1.107
0.88,0.929,0.936,0.973,1.34
0.929,0.936,0.973,1.34,1.363
0.936,0.973,1.34,1.363,1.464
0.973,1.34,1.363,1.464,1.394
1.34,1.363,1.464,1.394,1.204
1.363,1.464,1.394,1.204,1.42
1.464,1.394,1.204,1.42,1.36
1.394,1.204,1.42,1.36,1.363
1.204,1.42,1.36,1.363,1.332
1.42,1.36,1.363,1.332,1.279
1.36,1.363,1.332,1.279,0.998
1.363,1.332,1.279,0.998,0.798
1.332,1.279,0.998,0.798,0.472
1.279,0.998,0.798,0.472,0.676
0.998,0.798,0.472,0.676,0.635
0.798,0.472,0.676,0.635,0.647
0.472,0.676,0.635,0.647,0.588
0.676,0.635,0.647,0.588,0.588
0.635,0.647,0.588,0.588,0.594
0.647,0.588,0.588,0.594,0.628
0.588,0.588,0.594,0.628,0.619
0.588,0.594,0.628,0.619,0.626
0.594,0.628,0.619,0.626,0.69
0.628,0.619,0.626,0.69,0.695
0.619,0.626,0.69,0.695,0.707
0.626,0.69,0.695,0.707,0.711
0.69,0.695,0.707,0.711,0.73
0.695,0.707,0.711,0.73,0.72
0.707,0.711,0.73,0.72,0.696
0.711,0.73,0.72,0.696,0.694
0.73,0.72,0.696,0.694,0.691
0.72,0.696,0.694,0.691,0.682
0.696,0.694,0.691,0.682,0.694
0.694,0.691,0.682,0.694,0.6
0.691,0.682,0.694,0.6,0.582
0.682,0.694,0.6,0.582,0.744
0.694,0.6,0.582,0.744,0.607
0.6,0.582,0.744,0.607,0.623
0.582,0.744,0.607,0.623,0.737
0.744,0.607,0.623,0.737,0.723
0.607,0.623,0.737,0.723,0.747
0.623,0.737,0.723,0.747,0.858
0.737,0.723,0.747,0.858,0.755
0.723,0.747,0.858,0.755,0.631
0.747,0.858,0.755,0.631,0.738
0.858,0.755,0.631,0.738,0.833
0.755,0.631,0.738,0.833,0.839
0.631,0.738,0.833,0.839,0.844
0.738,0.833,0.839,0.844,0.796
0.833,0.839,0.844,0.796,0.855
0.839,0.844,0.796,0.855,0.854
0.844,0.796,0.855,0.854,0.861
0.796,0.855,0.854,0.861,0.882
0.855,0.854,0.861,0.882,0.921
0.854,0.861,0.882,0.921,0.956
0.861,0.882,0.921,0.956,0.982
0.882,0.921,0.956,0.982,1.011
0.921,0.956,0.982,1.011,1.111
0.956,0.982,1.011,1.111,1.034
0.982,1.011,1.111,1.034,0.835
1.011,1.111,1.034,0.835,0.978
1.111,1.034,0.835,0.978,1.22
1.034,0.835,0.978,1.22,1.188
0.835,0.978,1.22,1.188,1.187
0.978,1.22,1.188,1.187,1.161
1.22,1.188,1.187,1.161,1.244
1.188,1.187,1.161,1.244,1.153
1.187,1.161,1.244,1.153,1.189
1.161,1.244,1.153,1.189,1.157
1.244,1.153,1.189,1.157,1.385
1.153,1.189,1.157,1.385,1.442
1.189,1.157,1.385,1.442,1.462
1.157,1.385,1.442,1.462,1.024
1.385,1.442,1.462,1.024,1.485
1.442,1.462,1.024,1.485,1.492
1.462,1.024,1.485,1.492,1.454
1.024,1.485,1.492,1.454,1.508
1.485,1.492,1.454,1.508,1.488
1.492,1.454,1.508,1.488,1.358
1.454,1.508,1.488,1.358,1.031
1.508,1.488,1.358,1.031,1.158
1.488,1.358,1.031,1.158,1.059
1.358,1.031,1.158,1.059,1.289
1.031,1.158,1.059,1.289,1.032
1.158,1.059,1.289,1.032,1.233
1.059,1.289,1.032,1.233,1.181
1.289,1.032,1.233,1.181,0.801
1.032,1.233,1.181,0.801,1.034
1.233,1.181,0.801,1.034,0.734
1.181,0.801,1.034,0.734,0.751
0.801,1.034,0.734,0.751,0.85
1.034,0.734,0.751,0.85,0.685
0.734,0.751,0.85,0.685,0.747
0.751,0.85,0.685,0.747,0.673
0.85,0.685,0.747,0.673,0.711
0.685,0.747,0.673,0.711,0.692
0.747,0.673,0.711,0.692,0.6
0.673,0.711,0.692,0.6,0.622
0.711,0.692,0.6,0.622,0.687
0.692,0.6,0.622,0.687,0.864
0.6,0.622,0.687,0.864,0.965
0.622,0.687,0.864,0.965,0.787
0.687,0.864,0.965,0.787,0.8
0.864,0.965,0.787,0.8,0.763
0.965,0.787,0.8,0.763,0.813
0.787,0.8,0.763,0.813,0.806
0.8,0.763,0.813,0.806,0.836
0.763,0.813,0.806,0.836,0.938
0.813,0.806,0.836,0.938,0.849
0.806,0.836,0.938,0.849,0.859
0.836,0.938,0.849,0.859,0.834
0.938,0.849,0.859,0.834,0.898
0.849,0.859,0.834,0.898,0.943
0.859,0.834,0.898,0.943,0.857
0.834,0.898,0.943,0.857,1.056
0.898,0.943,0.857,1.056,0.998
0.943,0.857,1.056,0.998,0.968
0.857,1.056,0.998,0.968,0.969
1.056,0.998,0.968,0.969,0.748
0.998,0.968,0.969,0.748,0.868
0.968,0.969,0.748,0.868,0.941
0.969,0.748,0.868,0.941,0.788
0.748,0.868,0.941,0.788,0.955
0.868,0.941,0.788,0.955,0.944
0.941,0.788,0.955,0.944,0.92
0.788,0.955,0.944,0.92,1.017
0.955,0.944,0.92,1.017,5.931
0.944,0.92,1.017,5.931,1.057
0.92,1.017,5.931,1.057,1.06
1.017,5.931,1.057,1.06,1.088
5.931,1.057,1.06,1.088,1.142
1.057,1.06,1.088,1.142,1.16
1.06,1.088,1.142,1.16,1.178
1.336,0.717,0.814,0.899,1.524
0.717,0.814,0.899,1.524,1.474
0.814,0.899,1.524,1.474,0.81
0.899,1.524,1.474,0.81,0.857
1.332,1.34,0.798,0.88,1.072
1.34,0.798,0.88,1.072,1.549
0.798,0.88,1.072,1.549,0.685
0.88,1.072,1.549,0.685,0.994
0.328,0.469,0.619,0.676,0.576
0.469,0.619,0.676,0.576,0.534
0.619,0.676,0.576,0.534,0.364
0.676,0.576,0.534,0.364,0.405
0.576,0.534,0.364,0.405,0.611
0.534,0.364,0.405,0.611,0.616
0.364,0.405,0.611,0.616,0.389
0.405,0.611,0.616,0.389,0.549
0.611,0.616,0.389,0.549,0.481
0.616,0.389,0.549,0.481,0.298
0.389,0.549,0.481,0.298,0.563
0.549,0.481,0.298,0.563,0.304
0.776,0.811,0.811,0.942,0.862
0.811,0.811,0.942,0.862,0.952
0.811,0.942,0.862,0.952,1.054
0.942,0.862,0.952,1.054,1.074
0.862,0.952,1.054,1.074,1.154
0.952,1.054,1.074,1.154,1.166
1.054,1.074,1.154,1.166,1.246
1.074,1.154,1.166,1.246,1.176
1.154,1.166,1.246,1.176,1.297
1.166,1.246,1.176,1.297,1.379
1.246,1.176,1.297,1.379,1.41
1.176,1.297,1.379,1.41,1.601
1.297,1.379,1.41,1.601,1.47
1.379,1.41,1.601,1.47,1.513
1.41,1.601,1.47,1.513,1.519
1.601,1.47,1.513,1.519,1.358
1.47,1.513,1.519,1.358,1.064
1.513,1.519,1.358,1.064,1.262
1.519,1.358,1.064,1.262,0.975
1.358,1.064,1.262,0.975,0.749
1.064,1.262,0.975,0.749,0.682
1.262,0.975,0.749,0.682,0.645
0.975,0.749,0.682,0.645,0.663
0.749,0.682,0.645,0.663,0.628
0.682,0.645,0.663,0.628,0.735
0.645,0.663,0.628,0.735,0.776
0.663,0.628,0.735,0.776,0.783
0.628,0.735,0.776,0.783,0.842
0.735,0.776,0.783,0.842,0.841
0.776,0.783,0.842,0.841,0.884
0.783,0.842,0.841,0.884,1.075
0.842,0.841,0.884,1.075,0.975
0.841,0.884,1.075,0.975,0.567
0.884,1.075,0.975,0.567,0.925
1.075,0.975,0.567,0.925,0.853
0.975,0.567,0.925,0.853,0.87
0.567,0.925,0.853,0.87,0.905
0.925,0.853,0.87,0.905,0.88
0.853,0.87,0.905,0.88,0.983
0.87,0.905,0.88,0.983,0.819
0.905,0.88,0.983,0.819,0.672
0.88,0.983,0.819,0.672,1.068
0.983,0.819,0.672,1.068,1.134
0.761,0.786,0.839,0.838,0.839
0.786,0.839,0.838,0.839,0.847
0.839,0.838,0.839,0.847,1.006
0.838,0.839,0.847,1.006,1.001
0.839,0.847,1.006,1.001,0.999
0.847,1.006,1.001,0.999,0.929
1.006,1.001,0.999,0.929,0.926
1.001,0.999,0.929,0.926,0.905
0.999,0.929,0.926,0.905,0.926
0.929,0.926,0.905,0.926,0.847
0.926,0.905,0.926,0.847,0.837
0.905,0.926,0.847,0.837,0.91
0.926,0.847,0.837,0.91,0.955
0.847,0.837,0.91,0.955,0.89
0.837,0.91,0.955,0.89,0.767
0.91,0.955,0.89,0.767,0.935
0.955,0.89,0.767,0.935,1.062
0.89,0.767,0.935,1.062,0.737
