Date,Cl,Mn,NO3
2020-09-24 12:40:00,0.05,1.0,1.438
2020-10-19 11:25:00,0.05,2.0,1.496
2020-06-11 11:00:00,0.05,3.0,1.564
2020-11-11 10:40:00,0.05,3.0,1.106
2020-03-12 11:35:00,0.05,1.0,0.619
2020-08-12 11:40:00,0.05,13.0,0.65
2020-09-12 12:30:00,0.05,3.0,0.678
2021-05-01 12:35:00,0.16,1.0,0.719
2021-01-20 12:10:00,0.15,1.0,0.752
2021-05-02 10:35:00,0.05,1.0,0.854
2021-02-18 11:05:00,0.14,2.0,0.899
2021-08-03 11:00:00,0.11,1.0,1.063
2021-08-04 10:40:00,0.05,1.0,0.868
2021-04-14 12:25:00,0.13,5.0,0.865
2021-04-18 09:00:00,0.05,1.0,0.93
2021-05-18 11:40:00,0.12,4.0,0.946
2021-03-06 11:30:00,0.05,5.0,1.022
2021-06-15 10:00:00,0.15,4.0,1.117
2019-03-07 12:50:00,0.23,5.0,0.653
2019-07-16 11:50:00,0.05,1.0,0.556
2019-08-13 11:50:00,0.05,1.0,0.742
2019-04-09 11:40:00,0.05,5.0,0.72
2019-09-17 11:50:00,0.05,2.0,0.724
2019-09-10 11:00:00,0.05,2.0,0.685
2019-10-21 12:10:00,0.05,1.0,1.382
2019-06-11 11:50:00,0.1,10.0,1.375
2019-12-11 10:45:00,0.05,4.0,1.383
2019-11-14 12:00:00,0.05,6.0,0.998
2019-11-21 12:25:00,0.05,1.0,0.594
2020-09-01 12:05:00,0.1,3.0,0.679
2020-01-22 10:40:00,0.3,7.0,0.695
2020-10-02 11:30:00,0.05,1.0,0.681
2020-02-19 10:50:00,0.29,4.0,0.696
2020-12-03 12:10:00,0.3,5.0,0.741
2020-06-04 11:30:00,0.05,1.0,0.677
2020-04-21 11:50:00,0.14,3.0,0.776
2020-05-05 10:50:00,0.05,1.0,0.841
2020-05-21 11:00:00,0.05,1.0,0.875
2020-01-06 11:05:00,0.05,1.0,0.933
2020-10-06 14:00:00,0.3,3.0,1.003
2020-06-22 12:30:00,0.29,5.0,1.073
2020-07-16 12:10:00,0.11,3.0,1.177
2020-07-21 12:10:00,0.14,3.0,1.197
2020-12-08 12:30:00,0.05,1.0,1.195
2020-08-25 10:25:00,0.05,5.0,1.251
2020-08-09 13:10:00,0.05,3.0,1.295
2020-09-24 13:00:00,0.05,1.0,1.447
2020-10-19 11:45:00,0.05,1.0,1.492
2020-06-11 10:35:00,0.05,3.0,1.394
2020-11-11 11:30:00,0.05,3.0,1.069
2020-03-12 11:50:00,0.05,1.0,0.619
2020-09-12 12:50:00,0.05,3.0,0.668
2021-05-01 12:50:00,0.1,1.0,0.751
2021-01-20 12:25:00,0.12,1.0,0.768
2021-05-02 10:50:00,0.05,1.0,0.845
2021-02-18 11:30:00,0.11,2.0,0.25
2021-02-23 09:45:00,0.05,8.0,1.011
2021-02-28 10:25:00,0.2,4.0,1.027
2021-08-03 11:15:00,0.05,1.0,1.063
2021-12-03 11:30:00,0.11,1.0,0.961
2021-08-04 10:35:00,0.05,1.0,0.869
2021-04-14 12:45:00,0.1,5.0,0.88
2021-04-18 11:05:00,0.05,1.0,0.894
2021-05-18 12:05:00,0.08,4.0,0.938
2021-03-06 11:00:00,0.2,3.0,1.034
2021-06-15 09:20:00,0.19,3.0,1.103
2019-02-07 10:40:00,0.3,2.0,0.945
2019-04-07 13:10:00,0.4,2.0,0.984
2019-08-07 11:10:00,0.21,2.0,0.979
2019-07-16 10:10:00,0.34,2.0,1.05
2019-07-23 10:10:00,0.39,2.0,1.04
2019-06-08 11:10:00,0.37,3.0,1.032
2019-08-08 09:50:00,0.31,2.0,1.093
2019-08-14 09:50:00,0.33,2.0,1.187
2019-08-19 12:00:00,0.32,2.0,1.095
2019-10-09 10:00:00,0.32,2.0,1.239
2019-12-09 10:00:00,0.2,6.0,1.211
2019-01-10 11:40:00,0.33,1.0,1.31
2019-04-10 11:20:00,0.3,2.0,1.363
2019-07-10 00:00:00,0.32,1.0,1.367
2019-09-10 12:00:00,0.33,1.0,1.361
2019-10-25 09:50:00,0.32,1.0,1.404
2019-10-29 10:55:00,0.34,1.0,1.446
2019-01-11 11:20:00,0.37,1.0,1.458
2019-05-11 10:20:00,0.34,1.0,1.245
2019-07-11 10:20:00,0.23,2.0,1.245
2019-12-11 09:30:00,0.32,2.0,1.384
2019-11-14 10:00:00,0.22,2.0,0.741
2019-11-19 11:20:00,0.23,1.0,0.627
2019-11-21 10:30:00,0.37,2.0,0.684
2019-11-25 10:30:00,0.32,1.0,0.748
2019-11-12 10:10:00,0.39,1.0,0.599
2020-08-01 11:40:00,0.39,2.0,0.687
2020-01-15 10:45:00,0.33,3.0,0.7
2020-01-20 11:50:00,0.32,2.0,0.701
2020-04-02 12:00:00,0.2,1.0,0.704
2020-06-02 11:10:00,0.32,1.0,0.702
2020-11-02 10:50:00,0.33,2.0,0.682
2020-02-19 12:00:00,0.37,2.0,0.691
2020-02-20 11:40:00,0.35,2.0,0.683
2020-04-03 11:00:00,0.33,2.0,0.652
2020-06-03 10:55:00,0.34,2.0,0.66
2020-09-03 10:50:00,0.36,2.0,0.655
2020-12-03 09:40:00,0.35,2.0,0.694
2020-03-20 10:20:00,0.35,1.0,0.687
2020-03-25 12:20:00,0.18,3.0,0.719
2020-02-04 11:35:00,0.34,2.0,0.776
2020-06-04 11:50:00,0.34,1.0,0.766
2020-04-13 10:50:00,0.34,1.0,0.759
2020-04-21 10:00:00,0.2,3.0,0.781
2020-05-14 11:10:00,0.35,2.0,0.848
2020-05-18 11:55:00,0.36,4.0,0.876
2020-05-20 12:30:00,0.21,6.0,0.852
2020-05-21 11:20:00,0.33,2.0,0.853
2020-05-26 10:25:00,0.37,2.0,0.908
2020-01-06 11:30:00,0.35,2.0,0.896
2020-04-06 10:25:00,0.35,2.0,0.917
2020-08-06 12:05:00,0.09,2.0,0.982
2020-10-06 11:40:00,0.39,2.0,1.016
2020-06-16 11:30:00,0.34,2.0,1.035
2020-07-14 10:10:00,0.24,2.0,1.163
2020-07-16 09:40:00,0.23,2.0,1.185
2020-07-21 10:00:00,0.17,2.0,1.129
2020-07-23 10:10:00,0.23,2.0,1.171
2020-12-08 11:35:00,0.34,1.0,1.225
2020-08-13 10:25:00,0.33,2.0,1.242
2020-08-09 11:10:00,0.28,2.0,1.307
2020-09-15 11:10:00,0.26,2.0,1.39
2020-09-20 09:20:00,0.34,1.0,1.411
2020-09-27 09:15:00,0.32,1.0,1.44
2020-03-10 13:00:00,0.15,1.0,1.479
2020-05-10 11:10:00,0.31,2.0,1.454
2020-10-21 09:50:00,0.31,1.0,1.421
2020-10-24 12:45:00,0.25,3.0,1.459
2020-10-29 11:00:00,0.1,1.0,1.463
2020-01-11 09:30:00,0.32,1.0,1.467
2020-05-11 10:35:00,0.05,2.0,1.435
2020-07-11 13:00:00,0.05,1.0,1.478
2020-11-14 12:10:00,0.12,2.0,1.158
2020-11-27 13:15:00,0.18,4.0,0.816
2020-11-29 09:45:00,0.34,1.0,0.743
2020-03-12 10:50:00,0.33,1.0,0.656
2020-06-12 09:55:00,0.34,2.0,0.656
2021-12-01 11:25:00,0.23,1.0,0.739
2021-01-19 11:55:00,0.34,1.0,0.77
2021-01-20 13:25:00,0.2,1.0,0.767
2021-01-26 11:15:00,0.34,1.0,0.793
2021-03-02 12:20:00,0.23,1.0,0.835
2021-09-02 13:20:00,0.18,1.0,0.832
2021-02-18 11:15:00,0.3,2.0,0.989
2021-01-03 11:00:00,0.2,2.0,1.014
2021-08-03 10:10:00,0.34,1.0,1.093
2021-12-03 10:50:00,0.19,2.0,0.982
2021-03-17 11:10:00,0.23,4.0,0.928
2021-05-04 11:50:00,0.33,2.0,0.937
2021-08-04 09:50:00,0.34,1.0,0.859
2021-12-04 12:20:00,0.34,1.0,0.874
2021-04-14 10:40:00,0.21,2.0,0.917
2021-04-21 11:10:00,0.34,2.0,0.936
2021-07-05 12:50:00,0.32,2.0,0.987
2021-10-05 10:50:00,0.32,1.0,0.986
2021-05-18 10:30:00,0.2,4.0,0.958
2021-05-26 11:30:00,0.2,2.0,0.941
2021-02-06 14:20:00,0.3,2.0,1.032
2021-09-06 10:50:00,0.29,1.0,1.106
2021-06-14 13:00:00,0.19,1.0,0.943
2021-06-15 12:00:00,0.28,1.0,1.07
2021-06-24 09:55:00,0.34,1.0,1.19
2019-03-07 11:40:00,0.35,1.0,0.638
2019-07-16 10:55:00,0.36,1.0,0.559
2019-08-13 10:50:00,0.32,1.0,0.741
2019-04-09 10:30:00,0.27,2.0,0.703
2019-09-17 10:50:00,0.32,1.0,0.726
2019-09-10 10:00:00,0.3,2.0,0.683
2019-10-21 10:50:00,0.32,1.0,1.363
2019-06-11 10:30:00,0.32,2.0,1.375
2019-12-11 09:50:00,0.34,3.0,1.351
2019-11-14 10:20:00,0.38,2.0,0.628
2019-11-21 11:30:00,0.33,1.0,0.546
2019-11-25 10:50:00,0.34,1.0,0.749
2020-09-01 10:55:00,0.18,4.0,0.719
2020-01-22 09:50:00,0.37,1.0,0.721
2020-10-02 10:35:00,0.32,1.0,0.682
2020-02-19 11:40:00,0.31,1.0,0.65
2020-12-03 10:40:00,0.35,1.0,0.536
2020-06-04 10:30:00,0.32,1.0,0.678
2020-04-21 10:20:00,0.16,3.0,0.777
2020-05-05 10:00:00,0.35,2.0,0.834
2020-05-21 10:00:00,0.31,2.0,0.878
2020-01-06 10:15:00,0.31,2.0,0.931
2020-10-06 12:00:00,0.34,1.0,1.015
2020-06-22 11:30:00,0.33,1.0,1.07
2020-07-16 10:40:00,0.38,1.0,1.166
2020-07-21 11:00:00,0.39,2.0,1.177
2020-12-08 11:50:00,0.34,1.0,1.215
2020-08-25 09:40:00,0.32,1.0,1.244
2020-08-09 12:00:00,0.28,1.0,1.169
2020-09-24 12:00:00,0.32,1.0,1.427
2020-10-19 10:55:00,0.34,1.0,1.486
2020-06-11 09:30:00,0.05,1.0,1.41
2020-11-11 09:20:00,0.15,1.0,1.162
2020-03-12 11:05:00,0.32,2.0,0.611
2020-09-12 11:55:00,0.32,1.0,0.721
2020-12-15 15:05:00,0.3,2.0,0.613
2021-05-01 10:50:00,0.13,1.0,0.794
2021-01-20 11:20:00,0.22,1.0,0.766
2021-05-02 10:00:00,0.33,1.0,0.846
2021-09-02 12:40:00,0.21,3.0,0.832
2021-02-13 10:55:00,0.32,1.0,0.915
2021-02-18 10:05:00,0.22,4.0,0.993
2021-08-03 10:30:00,0.35,1.0,1.064
2021-08-04 10:10:00,0.35,1.0,0.864
2021-04-14 11:10:00,0.27,2.0,0.959
2021-04-19 11:10:00,0.21,5.0,0.792
2021-04-23 10:52:00,0.3,1.0,0.921
2021-05-18 10:55:00,0.21,1.0,0.946
2021-03-06 12:20:00,0.25,1.0,0.999
2021-06-15 11:00:00,0.19,1.0,1.107
2020-04-21 09:40:00,0.05,1.0,0.776
2020-05-13 10:30:00,0.32,8.0,0.811
2020-05-20 13:10:00,0.15,3.0,0.811
2020-05-22 12:45:00,0.16,2.0,0.942
2020-05-26 09:40:00,0.05,1.0,0.862
2020-04-06 10:10:00,0.05,4.0,0.952
2020-06-16 10:50:00,0.05,1.0,1.054
2020-06-24 11:00:00,0.05,3.0,1.074
2020-02-07 09:40:00,0.05,1.0,1.154
2020-07-14 09:50:00,0.05,8.0,1.166
2020-08-13 09:45:00,0.05,3.0,1.246
2020-08-20 12:05:00,0.05,4.0,1.176
2020-01-09 10:00:00,0.05,8.0,1.297
2020-09-15 10:40:00,0.05,10.0,1.379
2020-05-10 11:45:00,0.05,8.0,1.41
2020-08-10 10:10:00,0.05,3.0,1.601
2020-01-11 12:30:00,0.05,1.0,1.519
2020-05-11 11:15:00,0.05,7.0,1.358
2020-12-11 10:10:00,0.05,7.0,1.064
2020-11-17 10:40:00,0.05,1.0,1.262
2020-11-27 12:15:00,0.14,1.0,0.749
2020-04-12 11:30:00,0.05,6.0,0.682
2020-08-12 10:35:00,0.05,8.0,0.645
2020-09-12 10:40:00,0.16,1.0,0.663
2020-12-12 11:28:00,0.15,8.0,0.628
2021-07-01 11:30:00,0.08,6.0,0.735
2021-01-19 11:20:00,0.05,1.0,0.776
2021-01-26 10:35:00,0.05,1.0,0.783
2021-04-02 10:50:00,0.13,2.0,0.842
2021-09-02 11:35:00,0.17,3.0,0.841
2021-02-17 09:40:00,0.05,5.0,0.884
2021-02-22 11:00:00,0.11,1.0,1.075
2021-10-03 10:40:00,0.05,1.0,0.975
2021-03-17 10:20:00,0.16,4.0,0.567
2021-05-04 11:30:00,0.05,2.0,0.925
2021-08-04 10:10:00,0.17,3.0,0.853
2021-12-04 11:40:00,0.05,1.0,0.87
2021-04-15 10:40:00,0.2,1.0,0.905
2021-04-21 10:20:00,0.05,6.0,0.88
2021-10-05 11:20:00,0.05,2.0,0.983
2021-05-19 11:00:00,0.19,7.0,0.819
2021-05-26 11:00:00,0.19,7.0,0.672
2021-09-06 12:00:00,0.11,6.0,1.068
2021-06-16 11:00:00,0.11,5.0,1.134
2019-02-07 10:20:00,0.05,10.0,0.927
2019-04-07 11:20:00,0.32,10.0,0.946
2019-08-07 10:40:00,0.05,8.0,0.979
2019-01-08 10:00:00,0.05,10.0,1.057
2019-07-08 09:50:00,0.05,10.0,1.038
2019-08-14 09:20:00,0.05,2.0,1.16
2019-10-09 09:20:00,0.05,9.0,1.198
2019-12-09 09:30:00,0.05,9.0,1.165
2019-01-10 11:10:00,0.05,3.0,1.328
2019-07-10 00:00:00,0.05,2.0,1.381
2019-10-10 10:10:00,0.32,7.0,1.314
2019-10-29 09:50:00,0.05,8.0,1.423
2019-11-11 09:50:00,0.05,7.0,1.347
2019-11-19 12:20:00,0.05,9.0,0.809
2019-11-21 09:40:00,0.31,9.0,0.855
2019-11-25 10:10:00,0.05,9.0,0.561
2019-06-12 12:05:00,0.05,3.0,0.662
2020-08-01 10:50:00,0.32,7.0,0.669
2020-01-13 10:55:00,0.05,3.0,0.692
2020-01-15 10:00:00,0.05,3.0,0.7
2020-01-20 11:30:00,0.05,3.0,0.697
2020-04-02 10:05:00,0.16,4.0,0.7
2020-11-02 10:10:00,0.05,3.0,0.677
2020-02-20 10:45:00,0.05,1.0,0.678
2020-02-03 11:10:00,0.05,2.0,0.67
2020-04-03 10:40:00,0.05,3.0,0.651
2020-06-03 10:35:00,0.05,1.0,0.659
2020-09-03 10:10:00,0.3,7.0,0.632
2020-02-04 11:00:00,0.05,4.0,0.766
2020-09-04 10:40:00,0.3,7.0,0.778
2020-04-13 11:05:00,0.05,1.0,0.768
2021-01-03 09:25:00,0.05,5.0,0.994
2019-02-07 10:00:00,0.05,4.0,0.936
2019-04-07 10:50:00,0.3,5.0,0.953
2019-08-07 10:10:00,0.05,4.0,0.984
2019-01-08 09:30:00,0.05,5.0,1.062
2019-06-08 09:40:00,0.05,5.0,1.054
2019-08-08 09:20:00,0.05,5.0,1.081
2019-12-09 09:10:00,0.05,5.0,1.189
2019-09-25 11:00:00,0.13,2.0,1.234
2019-01-10 10:50:00,0.11,3.0,1.323
2019-03-10 10:15:00,0.12,3.0,1.337
2019-07-10 00:00:00,0.12,1.0,1.374
2019-10-10 09:50:00,0.3,3.0,1.333
2019-05-11 09:40:00,0.12,4.0,1.214
2019-07-11 09:50:00,0.05,4.0,1.311
2019-11-13 10:10:00,0.14,2.0,1.226
2019-11-16 08:50:00,0.05,4.0,1.243
2019-11-19 14:20:00,0.05,3.0,0.703
2019-03-12 10:45:00,0.1,3.0,0.748
2019-06-12 11:40:00,0.1,3.0,0.662
2020-08-01 10:30:00,0.3,3.0,0.686
2020-01-13 10:30:00,0.15,3.0,0.693
2020-01-15 09:40:00,0.14,3.0,0.698
2020-01-20 11:10:00,0.16,3.0,0.705
2020-01-23 09:50:00,0.15,2.0,0.723
2020-04-02 10:30:00,0.1,3.0,0.696
2020-11-02 09:55:00,0.16,3.0,0.676
2020-04-03 10:15:00,0.12,3.0,0.652
2020-09-03 09:50:00,0.31,4.0,0.644
2020-03-20 09:40:00,0.3,4.0,0.666
2020-02-04 10:50:00,0.15,4.0,0.77
2020-09-04 10:20:00,0.3,4.0,0.753
2020-04-13 10:20:00,0.2,1.0,0.77
2020-04-23 09:20:00,0.16,5.0,0.798
2020-05-14 10:15:00,0.16,4.0,0.87
2020-05-20 13:35:00,0.1,4.0,0.867
2020-05-22 13:10:00,0.1,4.0,0.869
2020-02-06 10:30:00,0.14,4.0,0.907
2020-04-06 09:50:00,0.16,4.0,0.951
2020-06-16 10:30:00,0.14,1.0,1.055
2020-07-14 09:20:00,0.12,3.0,1.166
2020-08-13 09:25:00,0.2,3.0,1.242
2020-08-20 11:45:00,0.18,3.0,1.269
2020-03-09 09:30:00,0.2,3.0,1.289
2020-08-09 10:00:00,0.16,3.0,1.283
2020-09-09 11:15:00,0.16,1.0,1.303
2020-05-10 12:15:00,0.1,2.0,1.431
2020-08-10 09:45:00,0.12,3.0,1.434
2020-10-23 10:40:00,0.12,3.0,1.503
2020-10-26 10:00:00,0.16,3.0,1.531
2020-10-29 10:00:00,0.05,3.0,1.478
2020-12-11 09:50:00,0.05,3.0,1.087
2020-11-19 09:25:00,0.09,3.0,1.339
2021-07-01 11:00:00,0.07,3.0,0.747
2021-12-01 10:05:00,0.09,3.0,0.744
2021-01-16 11:32:00,0.12,3.0,0.807
2021-01-19 10:55:00,0.18,1.0,0.762
2021-01-26 10:10:00,0.17,1.0,0.785
2021-04-02 11:35:00,0.12,2.0,0.828
2021-09-02 12:05:00,0.09,3.0,0.84
2021-11-02 09:20:00,0.25,1.0,0.835
2021-02-17 09:10:00,0.05,2.0,0.949
2021-10-03 10:20:00,0.18,1.0,0.996
2021-05-04 11:10:00,0.18,2.0,0.922
2021-08-04 10:40:00,0.11,3.0,0.847
2021-12-04 11:10:00,0.17,1.0,0.866
2021-04-15 11:10:00,0.11,3.0,0.915
2021-04-21 09:50:00,0.09,3.0,0.952
2021-05-19 11:30:00,0.2,3.0,0.978
2021-05-25 10:45:00,0.05,3.0,0.992
2021-02-06 13:50:00,0.19,4.0,1.04
2021-06-16 11:15:00,0.18,3.0,1.151
2019-01-07 00:00:00,0.35,1.0,0.946
2019-10-07 10:30:00,0.05,6.0,1.09
2019-12-07 11:10:00,0.05,5.0,1.033
2019-07-19 09:40:00,0.25,2.0,1.013
2019-07-22 10:30:00,0.32,2.0,1.025
2019-07-24 10:30:00,0.13,2.0,1.053
2019-07-26 11:50:00,0.18,2.0,1.056
2019-02-08 10:20:00,0.15,4.0,1.071
2019-05-08 10:00:00,0.05,6.0,1.053
2019-07-08 13:20:00,0.3,2.0,1.093
2019-09-08 10:00:00,0.21,2.0,1.131
2019-08-14 10:30:00,0.05,5.0,1.161
2019-08-16 09:50:00,0.15,2.0,1.096
2019-08-19 10:40:00,0.05,4.0,1.102
2019-08-23 11:20:00,0.17,1.0,1.146
2019-02-09 10:50:00,0.05,4.0,1.17
2019-09-09 10:20:00,0.34,2.0,1.223
2019-09-13 09:50:00,0.05,8.0,1.183
2019-09-18 10:45:00,0.16,1.0,1.275
2019-09-26 09:30:00,0.1,3.0,1.25
2019-09-27 10:30:00,0.14,2.0,1.334
2019-02-10 11:15:00,0.19,2.0,1.305
2019-04-10 10:40:00,0.15,2.0,1.345
2019-09-10 09:40:00,0.32,1.0,1.346
2019-10-14 10:15:00,0.15,2.0,1.387
2019-10-18 10:30:00,0.05,4.0,1.372
2019-10-25 12:00:00,0.05,4.0,1.395
2019-10-29 13:00:00,0.21,2.0,1.436
2019-10-31 11:20:00,0.33,1.0,1.376
2019-04-11 10:10:00,0.17,1.0,1.297
2019-06-11 11:20:00,0.05,4.0,1.366
2019-08-11 12:00:00,0.05,3.0,1.315
2019-11-14 11:00:00,0.31,2.0,0.78
2019-11-19 09:40:00,0.31,2.0,0.669
2019-11-20 11:50:00,0.13,1.0,0.956
2019-11-22 10:20:00,0.05,4.0,0.818
2019-03-12 10:40:00,0.18,1.0,0.611
2019-06-12 09:50:00,0.33,3.0,0.634
2019-10-12 10:50:00,0.21,1.0,0.617
2019-11-12 10:40:00,0.3,1.0,0.6
2019-12-16 10:10:00,0.18,1.0,0.636
2019-12-17 09:50:00,0.05,4.0,0.619
2019-12-20 11:50:00,0.2,2.0,0.597
2020-06-01 10:10:00,0.33,2.0,0.731
2020-10-01 10:55:00,0.22,1.0,0.691
2020-01-14 10:20:00,0.33,2.0,0.713
2020-01-17 10:10:00,0.18,2.0,0.704
2020-01-21 11:40:00,0.34,2.0,0.716
2020-01-22 09:45:00,0.2,2.0,0.713
2020-01-24 09:55:00,0.24,2.0,0.73
2020-03-02 10:40:00,0.21,1.0,0.698
2020-05-02 12:30:00,0.35,2.0,0.706
2020-07-02 10:40:00,0.33,2.0,0.706
2020-02-14 10:40:00,0.35,2.0,0.711
2020-02-17 10:25:00,0.22,2.0,0.695
2020-02-21 11:40:00,0.33,2.0,0.69
2020-02-24 10:20:00,0.2,2.0,0.679
2020-02-03 11:00:00,0.2,2.0,0.64
2020-05-03 11:30:00,0.33,2.0,0.661
2020-11-03 11:40:00,0.31,3.0,0.758
2020-03-13 10:15:00,0.21,2.0,0.72
2020-03-16 10:25:00,0.22,2.0,0.711
2020-03-18 12:10:00,0.3,1.0,0.729
2020-03-23 10:20:00,0.24,2.0,0.753
2020-01-04 11:30:00,0.22,2.0,0.838
2020-03-04 10:00:00,0.24,1.0,0.752
2020-10-04 10:05:00,0.19,1.0,0.774
2020-04-14 11:00:00,0.33,1.0,0.809
2020-04-16 09:55:00,0.2,1.0,0.8
2020-08-05 11:40:00,0.31,3.0,0.858
2020-05-13 10:00:00,0.22,1.0,0.834
2020-05-15 12:10:00,0.34,2.0,0.868
2020-05-18 11:20:00,0.2,1.0,0.82
2020-05-20 10:45:00,0.22,1.0,0.842
2020-05-22 12:10:00,0.35,1.0,0.872
2020-05-25 10:10:00,0.24,1.0,0.894
2020-05-26 11:10:00,0.1,2.0,0.894
2020-03-06 11:00:00,0.35,2.0,0.929
2020-05-06 12:10:00,0.3,2.0,0.959
2020-08-06 13:30:00,0.12,2.0,1.011
2020-12-06 10:10:00,0.24,1.0,1.039
2020-06-17 13:05:00,0.1,4.0,1.053
2020-06-19 10:10:00,0.3,2.0,1.045
2020-06-23 14:40:00,0.16,2.0,1.027
2020-01-07 10:50:00,0.06,6.0,1.113
2020-03-07 12:50:00,0.21,2.0,1.111
2020-10-07 00:00:00,0.06,5.0,1.166
2020-07-15 11:20:00,0.21,2.0,1.193
2020-07-17 12:20:00,0.32,4.0,1.273
2020-07-08 13:15:00,0.24,1.0,1.243
2020-12-08 11:00:00,0.16,4.0,1.237
2020-08-14 09:40:00,0.24,4.0,1.242
2020-08-17 13:10:00,0.28,4.0,1.247
2020-08-19 13:30:00,0.18,1.0,1.304
2020-08-09 10:55:00,0.1,4.0,1.278
2020-11-09 13:00:00,0.18,1.0,1.339
2020-09-19 12:05:00,0.19,1.0,1.437
2020-09-26 12:30:00,0.16,1.0,1.473
2020-02-10 13:15:00,0.15,1.0,1.474
2020-04-10 11:45:00,0.25,2.0,1.483
2020-10-20 13:00:00,0.05,6.0,1.443
2020-10-25 11:45:00,0.22,2.0,1.506
2020-10-26 10:40:00,0.05,5.0,1.498
2020-10-28 10:40:00,0.05,4.0,1.437
2020-10-31 13:20:00,0.13,4.0,1.484
2020-04-11 13:50:00,0.06,3.0,1.362
2020-07-11 13:45:00,0.05,8.0,1.876
2020-08-11 11:50:00,0.24,1.0,1.417
2020-09-11 13:15:00,0.23,1.0,1.018
2020-11-13 10:40:00,0.12,5.0,0.978
2020-11-15 12:00:00,0.21,1.0,1.438
2020-11-18 11:10:00,0.22,1.0,1.061
2020-11-20 10:45:00,0.15,3.0,0.745
2020-11-24 11:00:00,0.22,1.0,0.864
2020-11-28 13:05:00,0.15,3.0,0.715
2020-01-12 12:40:00,0.21,1.0,0.913
2020-04-12 10:15:00,0.13,2.0,0.609
2020-05-12 13:05:00,0.16,1.0,0.61
2020-07-12 13:05:00,0.24,3.0,0.668
2020-10-12 11:20:00,0.15,3.0,0.728
2020-12-18 10:15:00,0.17,2.0,0.643
2021-06-01 10:10:00,0.18,1.0,0.803
2021-11-01 11:30:00,0.21,2.0,0.897
2021-01-15 10:00:00,0.12,7.0,0.699
2021-01-18 12:10:00,0.24,2.0,0.846
2021-01-20 09:20:00,0.2,1.0,0.793
2021-01-22 10:10:00,0.21,1.0,0.792
2021-01-27 10:55:00,0.17,2.0,0.795
2021-01-02 11:40:00,0.13,2.0,0.875
2021-04-02 10:25:00,0.24,1.0,0.831
2021-10-02 09:30:00,0.22,1.0,0.861
2021-12-02 09:50:00,0.24,1.0,0.888
2021-02-15 12:10:00,0.14,2.0,0.96
2021-02-17 09:20:00,0.15,2.0,0.762
2021-02-19 09:45:00,0.15,2.0,0.994
2021-02-23 11:35:00,0.05,4.0,0.946
2021-02-03 10:15:00,0.11,2.0,1.361
2021-05-03 09:00:00,0.22,2.0,1.052
2021-09-03 11:15:00,0.3,2.0,0.997
2021-03-14 10:35:00,0.08,8.0,0.975
2021-03-15 11:50:00,0.05,4.0,1.009
2021-03-19 10:50:00,0.24,3.0,0.908
2021-03-22 12:45:00,0.21,1.0,0.951
2021-02-04 10:50:00,0.25,3.0,0.865
2021-09-04 10:20:00,0.15,3.0,0.955
2021-04-16 11:05:00,0.14,1.0,1.005
2021-04-20 11:15:00,0.15,3.0,0.985
2021-05-05 11:15:00,0.22,1.0,0.985
2021-12-05 10:40:00,0.2,2.0,0.918
2021-05-14 11:50:00,0.18,2.0,0.971
2021-05-19 10:40:00,0.2,3.0,0.982
2021-05-25 09:35:00,0.27,7.0,0.982
2021-05-29 10:30:00,0.15,5.0,1.018
2021-01-06 10:30:00,0.21,1.0,1.026
2021-03-06 12:50:00,0.06,6.0,0.974
2021-04-06 10:30:00,0.29,2.0,1.073
2021-07-06 09:50:00,0.08,3.0,1.069
2021-06-14 09:50:00,0.06,5.0,1.077
2021-06-18 11:00:00,0.21,2.0,1.099
2021-06-23 13:05:00,0.18,7.0,1.173
2021-06-25 10:00:00,0.11,3.0,1.2
2020-12-03 10:45:00,0.35,97.0,0.671
2020-03-15 12:40:00,0.31,2.0,0.664
2020-04-13 12:10:00,0.37,5.0,0.748
2020-07-13 12:25:00,0.12,4.0,1.166
2020-11-08 12:25:00,0.27,2.0,1.221
2020-11-16 12:15:00,0.25,3.0,1.247
2021-03-02 11:00:00,0.35,1.0,0.823
2021-10-05 12:55:00,0.25,3.0,0.95
2021-03-06 11:30:00,0.23,8.0,1.011
2021-08-06 13:20:00,0.24,3.0,0.887
2019-08-20 09:30:00,0.1,3.0,0.439
2019-11-10 09:40:00,0.1,2.0,0.329
2019-02-12 13:10:00,0.1,2.0,0.553
2020-02-20 09:20:00,0.13,1.0,0.622
2020-10-04 12:45:00,0.2,1.0,0.697
2020-05-15 10:15:00,0.2,1.0,0.519
2020-08-07 13:20:00,0.14,2.0,0.358
2020-08-21 14:30:00,0.17,1.0,0.397
2020-10-11 09:50:00,0.4,1.0,0.577
2020-11-24 13:00:00,0.2,1.0,0.642
2020-02-12 13:40:00,0.14,1.0,0.686
2021-01-13 14:15:00,0.15,1.0,0.372
2021-02-23 10:45:00,0.32,2.0,0.559
2021-03-19 11:55:00,0.11,2.0,0.319
2021-04-23 10:50:00,0.1,2.0,0.602
2021-06-25 09:25:00,0.11,1.0,0.303
2019-03-07 14:05:00,0.05,6.0,0.932
2019-07-17 10:20:00,0.05,7.0,0.933
2019-07-08 11:00:00,0.05,17.0,1.087
2019-11-09 10:40:00,0.1,6.0,1.209
2019-04-10 12:25:00,0.09,6.0,1.335
2019-08-10 13:00:00,0.05,3.0,1.358
2019-11-11 10:50:00,0.05,5.0,1.352
